Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Physical_Activity,Learning_Disabilities,Gender,Exam_Score,School_Type_Public,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Scholarship_Score,Grant_Eligible,Grant_Percent,Grant_Amount
25,63,2.0,1.0,1,6,71,1.0,1,1,1.0,0.0,2.0,3,0,1,66,0.0,1.0,0.0,0.0,1.0,75.022143489814,1,80,31200000
31,84,1.0,1.0,1,9,87,1.0,1,2,0.0,1.0,1.0,3,0,1,71,0.0,0.0,0.0,0.0,0.0,84.05668733392383,1,85,33150000
19,91,2.0,0.0,0,6,59,1.0,1,5,1.0,2.0,1.0,4,0,1,70,1.0,0.0,0.0,1.0,0.0,79.45084145261293,1,80,31200000
15,93,2.0,1.0,0,6,64,1.0,1,2,1.0,2.0,2.0,4,0,1,71,1.0,0.0,1.0,0.0,1.0,78.56510186005315,1,80,31200000
15,67,1.0,1.0,1,7,86,2.0,1,1,2.0,1.0,2.0,3,0,1,66,0.0,0.0,1.0,0.0,1.0,66.87333923826395,0,0,0
15,96,1.0,1.0,0,7,54,2.0,0,3,1.0,2.0,0.0,2,0,1,67,1.0,1.0,0.0,0.0,1.0,76.97077059344552,1,80,31200000
20,86,2.0,0.0,0,8,60,1.0,1,1,1.0,1.0,1.0,4,1,0,66,1.0,0.0,0.0,0.0,0.0,76.88219663418954,1,80,31200000
22,95,1.0,2.0,0,9,88,0.0,1,0,0.0,2.0,2.0,2,0,1,72,1.0,0.0,1.0,0.0,1.0,78.12223206377324,1,80,31200000
22,79,1.0,1.0,0,9,94,1.0,1,1,1.0,1.0,2.0,3,0,1,68,1.0,1.0,0.0,0.0,1.0,73.16209034543843,1,75,29250000
25,82,1.0,1.0,0,6,86,1.0,0,3,0.0,2.0,2.0,3,0,0,69,1.0,1.0,0.0,0.0,1.0,79.9822852081488,1,80,31200000
20,97,1.0,1.0,1,7,76,0.0,1,2,0.0,0.0,2.0,3,0,1,71,0.0,0.0,1.0,0.0,1.0,77.0593445527015,1,80,31200000
29,96,1.0,1.0,1,9,55,0.0,0,0,1.0,1.0,1.0,2,0,0,70,1.0,0.0,1.0,0.0,0.0,75.90788308237379,1,80,31200000
18,78,1.0,1.0,0,9,91,2.0,1,2,2.0,0.0,1.0,4,0,0,67,1.0,0.0,0.0,0.0,0.0,70.68201948627103,1,75,29250000
36,71,1.0,1.0,1,6,56,1.0,1,2,2.0,1.0,2.0,2,0,1,69,1.0,1.0,0.0,0.0,0.0,74.04782993799822,1,75,29250000
24,76,0.0,2.0,0,8,69,0.0,1,2,1.0,1.0,1.0,1,0,1,65,1.0,1.0,0.0,1.0,0.0,63.06465899025686,0,0,0
15,76,2.0,2.0,0,8,53,1.0,1,1,0.0,1.0,1.0,4,0,1,65,1.0,0.0,0.0,0.0,1.0,76.79362267493357,1,80,31200000
14,71,1.0,1.0,1,8,85,0.0,1,2,1.0,2.0,1.0,4,0,1,64,1.0,1.0,0.0,0.0,1.0,61.6474756421612,0,0,0
23,71,0.0,0.0,1,9,75,0.0,1,1,0.0,1.0,0.0,2,0,1,63,1.0,0.0,0.0,0.0,1.0,65.10186005314436,0,0,0
19,94,0.0,1.0,1,5,95,1.0,1,3,0.0,0.0,2.0,2,0,1,69,1.0,1.0,0.0,1.0,0.0,75.022143489814,1,80,31200000
24,63,1.0,0.0,1,6,57,1.0,1,1,0.0,2.0,1.0,5,0,0,64,0.0,0.0,0.0,0.0,1.0,73.51638618246236,1,75,29250000
23,87,2.0,2.0,1,8,91,2.0,1,0,2.0,1.0,2.0,3,0,1,72,0.0,1.0,0.0,1.0,0.0,81.57661647475642,1,85,33150000
20,67,0.0,1.0,1,7,76,1.0,1,0,1.0,1.0,1.0,4,0,1,63,1.0,1.0,0.0,0.0,1.0,63.06465899025685,0,0,0
15,74,0.0,2.0,1,4,68,0.0,1,3,0.0,1.0,2.0,3,0,0,64,1.0,1.0,0.0,0.0,1.0,62.62178919397697,0,0,0
11,62,1.0,2.0,1,5,82,1.0,1,3,2.0,1.0,1.0,4,0,1,64,0.0,0.0,0.0,1.0,0.0,58.724534986713905,0,0,0
17,71,1.0,1.0,1,8,90,1.0,1,5,1.0,1.0,2.0,1,0,1,67,1.0,0.0,1.0,0.0,0.0,68.99911426040745,0,0,0
25,91,1.0,1.0,0,8,72,0.0,1,2,1.0,2.0,2.0,0,0,1,71,1.0,0.0,1.0,0.0,1.0,73.78210806023029,1,75,29250000
21,95,1.0,1.0,0,5,62,2.0,1,1,1.0,0.0,2.0,4,0,1,70,1.0,1.0,0.0,0.0,1.0,81.04517271922055,1,85,33150000
13,69,1.0,0.0,1,9,96,0.0,1,0,2.0,1.0,1.0,4,0,0,61,0.0,1.0,0.0,0.0,0.0,54.827280779450845,0,0,0
21,79,1.0,2.0,1,7,66,0.0,1,2,0.0,1.0,0.0,4,0,1,67,1.0,0.0,0.0,1.0,0.0,72.18777679362267,1,75,29250000
22,79,2.0,1.0,0,5,100,1.0,1,4,2.0,2.0,0.0,3,0,1,72,1.0,0.0,0.0,0.0,1.0,75.28786536758193,1,80,31200000
15,95,0.0,0.0,1,6,88,0.0,1,1,0.0,1.0,0.0,5,0,1,66,1.0,1.0,0.0,0.0,1.0,67.40478299379981,0,0,0
21,91,1.0,2.0,1,5,84,1.0,1,1,2.0,0.0,1.0,2,0,1,70,1.0,1.0,0.0,0.0,1.0,71.47918511957484,1,75,29250000
20,81,2.0,1.0,1,6,51,2.0,0,3,1.0,1.0,1.0,4,1,1,67,1.0,1.0,0.0,0.0,1.0,80.95659875996456,1,85,33150000
13,87,2.0,0.0,1,4,72,1.0,1,2,1.0,2.0,1.0,3,0,0,67,1.0,1.0,0.0,1.0,0.0,74.49069973427811,1,75,29250000
22,94,0.0,1.0,1,7,75,2.0,1,2,2.0,1.0,1.0,2,0,0,71,1.0,0.0,0.0,0.0,1.0,72.98494242692648,1,75,29250000
23,60,2.0,1.0,1,8,69,1.0,1,1,0.0,1.0,2.0,4,0,1,66,0.0,0.0,0.0,0.0,1.0,78.03365810451727,1,80,31200000
26,76,1.0,1.0,1,5,57,1.0,1,1,1.0,1.0,2.0,4,0,1,68,1.0,1.0,0.0,0.0,1.0,74.40212577502214,1,75,29250000
26,96,1.0,1.0,1,7,68,1.0,1,3,2.0,1.0,2.0,3,0,0,74,0.0,0.0,0.0,0.0,1.0,76.70504871567758,1,80,31200000
12,90,1.0,0.0,1,6,54,1.0,0,1,2.0,1.0,1.0,3,0,1,64,1.0,1.0,0.0,0.0,1.0,64.12754650132861,0,0,0
14,82,1.0,1.0,0,8,65,1.0,1,1,0.0,1.0,2.0,3,0,1,65,0.0,0.0,0.0,0.0,1.0,72.98494242692648,1,75,29250000
23,81,0.0,1.0,1,4,54,1.0,1,1,0.0,1.0,1.0,3,0,1,66,1.0,0.0,0.0,0.0,1.0,72.8963684676705,1,75,29250000
23,74,1.0,2.0,1,8,88,0.0,1,0,1.0,2.0,0.0,3,1,1,66,1.0,1.0,0.0,0.0,1.0,67.22763507528786,0,0,0
23,81,1.0,0.0,0,4,84,1.0,1,2,1.0,1.0,2.0,5,0,1,68,1.0,1.0,0.0,0.0,1.0,73.95925597874225,1,75,29250000
43,86,2.0,1.0,1,7,97,1.0,1,2,1.0,2.0,2.0,1,0,0,78,1.0,1.0,0.0,0.0,1.0,93.44552701505758,1,95,37050000
23,77,1.0,2.0,1,6,69,0.0,1,1,1.0,1.0,2.0,2,0,0,67,0.0,1.0,0.0,1.0,0.0,68.2905225863596,0,0,0
27,89,1.0,2.0,1,6,89,1.0,1,3,1.0,1.0,2.0,3,0,1,74,0.0,1.0,0.0,0.0,1.0,80.33658104517272,1,85,33150000
26,94,1.0,2.0,0,5,79,2.0,1,1,0.0,2.0,2.0,2,0,1,74,1.0,0.0,1.0,0.0,1.0,89.63684676705049,1,90,35100000
24,66,1.0,0.0,0,9,82,0.0,1,1,1.0,1.0,1.0,2,1,0,62,1.0,1.0,0.0,0.0,1.0,64.12754650132861,0,0,0
18,78,2.0,1.0,1,5,77,1.0,0,2,1.0,1.0,1.0,4,0,1,66,1.0,1.0,0.0,0.0,0.0,74.5792736935341,1,75,29250000
25,76,1.0,1.0,1,5,89,2.0,1,3,1.0,2.0,1.0,3,0,0,69,1.0,1.0,0.0,0.0,0.0,78.91939769707706,1,80,31200000
15,87,1.0,2.0,1,10,52,1.0,1,2,0.0,2.0,2.0,3,0,1,68,0.0,0.0,0.0,0.0,1.0,75.90788308237379,1,80,31200000
19,70,1.0,0.0,0,7,54,2.0,1,0,1.0,1.0,2.0,2,1,1,89,1.0,1.0,0.0,1.0,0.0,85.8281665190434,1,90,35100000
17,86,2.0,0.0,0,5,55,0.0,0,2,2.0,1.0,1.0,4,0,1,66,0.0,0.0,0.0,0.0,1.0,66.69619131975199,0,0,0
20,95,0.0,1.0,1,7,64,0.0,0,2,1.0,2.0,1.0,3,0,0,68,1.0,1.0,0.0,0.0,1.0,66.2533215234721,0,0,0
34,77,1.0,0.0,1,7,80,0.0,1,0,1.0,1.0,2.0,3,0,1,69,1.0,1.0,0.0,0.0,1.0,74.22497785651018,1,75,29250000
9,96,1.0,1.0,1,4,82,2.0,0,0,0.0,1.0,2.0,4,0,1,67,1.0,0.0,0.0,0.0,1.0,78.7422497785651,1,80,31200000
24,100,2.0,2.0,1,6,86,0.0,1,2,1.0,1.0,2.0,5,0,1,75,0.0,1.0,0.0,0.0,1.0,81.48804251550044,1,85,33150000
10,64,1.0,2.0,0,7,64,2.0,1,0,1.0,1.0,2.0,4,1,0,60,1.0,1.0,0.0,1.0,0.0,65.36758193091231,0,0,0
17,69,2.0,1.0,1,9,83,1.0,1,2,1.0,2.0,2.0,4,1,0,66,0.0,0.0,0.0,1.0,0.0,72.54207263064659,1,75,29250000
27,98,0.0,2.0,1,7,56,0.0,1,1,2.0,1.0,2.0,3,0,0,73,0.0,0.0,0.0,0.0,1.0,68.11337466784767,0,0,0
20,98,1.0,0.0,0,7,50,0.0,1,1,1.0,2.0,1.0,2,0,0,68,0.0,1.0,0.0,0.0,1.0,71.2134632418069,1,75,29250000
14,64,1.0,1.0,1,6,85,1.0,1,0,1.0,1.0,1.0,3,0,1,62,1.0,1.0,0.0,0.0,1.0,63.77325066430469,0,0,0
16,61,1.0,1.0,0,9,86,0.0,1,2,0.0,2.0,2.0,2,0,1,62,1.0,1.0,0.0,0.0,1.0,64.12754650132861,0,0,0
24,66,2.0,0.0,1,8,81,2.0,1,1,1.0,1.0,1.0,4,0,1,65,1.0,1.0,0.0,0.0,0.0,79.00797165633303,1,80,31200000
16,100,2.0,0.0,1,8,63,2.0,1,2,0.0,1.0,0.0,3,0,1,69,1.0,1.0,0.0,1.0,0.0,88.04251550044287,1,90,35100000
21,67,1.0,1.0,0,7,96,0.0,1,3,0.0,1.0,1.0,2,0,0,64,1.0,1.0,0.0,0.0,0.0,68.46767050487156,0,0,0
20,80,1.0,2.0,0,5,94,1.0,1,0,0.0,0.0,2.0,4,1,0,67,0.0,0.0,1.0,1.0,0.0,76.35075287865367,1,80,31200000
16,94,2.0,2.0,1,9,76,1.0,1,0,0.0,2.0,1.0,2,0,1,70,1.0,1.0,0.0,0.0,1.0,83.08237378210805,1,85,33150000
33,61,1.0,1.0,0,7,99,2.0,1,2,1.0,2.0,1.0,3,0,0,70,1.0,0.0,0.0,0.0,1.0,80.33658104517272,1,85,33150000
24,84,2.0,0.0,0,7,65,0.0,1,3,1.0,2.0,2.0,3,0,0,69,1.0,1.0,0.0,0.0,1.0,75.46501328609388,1,80,31200000
8,71,2.0,0.0,0,8,75,1.0,1,0,1.0,2.0,2.0,3,0,1,61,1.0,1.0,0.0,0.0,1.0,66.25332152347211,0,0,0
21,94,1.0,1.0,0,7,96,0.0,1,0,1.0,1.0,1.0,2,1,1,69,0.0,0.0,1.0,1.0,0.0,71.47918511957484,1,75,29250000
16,71,2.0,1.0,1,5,73,1.0,1,1,1.0,1.0,1.0,0,1,1,63,1.0,1.0,0.0,0.0,1.0,70.85916740478298,1,75,29250000
25,87,1.0,0.0,1,7,74,0.0,1,0,1.0,2.0,1.0,4,1,1,67,1.0,1.0,0.0,0.0,1.0,70.94774136403896,1,75,29250000
15,87,0.0,1.0,0,4,54,1.0,1,1,1.0,1.0,1.0,6,0,1,65,1.0,1.0,0.0,1.0,0.0,65.45615589016829,0,0,0
19,69,1.0,1.0,1,7,61,2.0,1,3,2.0,2.0,1.0,4,0,1,66,1.0,1.0,0.0,1.0,0.0,68.99911426040745,0,0,0
23,61,0.0,1.0,0,9,58,1.0,1,4,1.0,1.0,1.0,2,0,1,63,1.0,1.0,0.0,0.0,1.0,63.3303808680248,0,0,0
25,76,1.0,2.0,1,4,78,1.0,1,2,1.0,1.0,0.0,3,0,0,68,0.0,1.0,0.0,1.0,0.0,73.95925597874225,1,75,29250000
13,72,2.0,2.0,0,7,66,1.0,1,0,0.0,2.0,1.0,4,0,1,65,1.0,0.0,1.0,0.0,1.0,75.19929140832595,1,80,31200000
18,92,0.0,1.0,1,8,54,1.0,1,1,1.0,1.0,2.0,3,0,1,67,1.0,1.0,0.0,0.0,1.0,68.7333923826395,0,0,0
17,92,0.0,0.0,1,8,75,1.0,1,2,1.0,2.0,1.0,3,0,0,68,1.0,0.0,1.0,0.0,1.0,68.82196634189548,0,0,0
16,78,1.0,2.0,0,6,83,1.0,1,0,0.0,0.0,1.0,3,1,1,64,1.0,0.0,0.0,0.0,1.0,72.63064658990257,1,75,29250000
31,84,1.0,1.0,0,5,87,2.0,1,0,1.0,1.0,2.0,3,0,1,71,0.0,0.0,0.0,1.0,0.0,84.05668733392383,1,85,33150000
22,84,1.0,1.0,1,6,92,0.0,1,0,1.0,1.0,1.0,5,0,0,69,1.0,1.0,0.0,0.0,1.0,70.15057573073517,1,75,29250000
12,93,1.0,1.0,1,9,74,0.0,1,1,1.0,1.0,1.0,3,0,1,67,1.0,0.0,1.0,1.0,0.0,66.2533215234721,0,0,0
26,77,0.0,1.0,0,4,70,0.0,1,2,2.0,0.0,1.0,3,1,0,65,1.0,0.0,0.0,1.0,0.0,59.69884853852967,0,0,0
33,71,0.0,1.0,0,5,84,1.0,1,1,1.0,1.0,2.0,2,0,1,68,1.0,1.0,0.0,0.0,1.0,72.18777679362267,1,75,29250000
26,71,2.0,1.0,1,6,51,0.0,0,1,2.0,1.0,2.0,3,0,1,67,0.0,0.0,1.0,1.0,0.0,68.55624446412754,0,0,0
11,81,1.0,1.0,1,6,82,2.0,1,3,1.0,2.0,1.0,4,0,1,67,1.0,1.0,0.0,0.0,1.0,72.54207263064659,1,75,29250000
17,78,1.0,2.0,1,7,70,1.0,0,2,0.0,2.0,2.0,3,0,1,66,1.0,1.0,0.0,0.0,1.0,74.13640389725421,1,75,29250000
28,78,2.0,1.0,0,9,73,2.0,1,2,1.0,1.0,1.0,4,0,0,70,1.0,0.0,0.0,1.0,0.0,85.56244464127546,1,90,35100000
16,64,2.0,0.0,1,5,65,1.0,1,3,1.0,2.0,2.0,4,0,0,65,0.0,0.0,1.0,1.0,0.0,70.68201948627103,1,75,29250000
23,89,0.0,0.0,1,7,56,0.0,1,4,1.0,0.0,2.0,4,0,0,69,0.0,0.0,1.0,0.0,1.0,67.0504871567759,0,0,0
25,69,1.0,1.0,1,7,70,0.0,0,1,2.0,2.0,2.0,4,0,0,65,1.0,1.0,0.0,0.0,0.0,62.267493356953054,0,0,0
14,68,2.0,1.0,0,6,65,1.0,1,1,2.0,1.0,1.0,3,1,1,63,1.0,0.0,0.0,0.0,1.0,65.0132860938884,0,0,0
20,77,1.0,1.0,0,5,98,0.0,1,2,0.0,2.0,1.0,2,0,0,67,0.0,0.0,1.0,0.0,0.0,71.39061116031885,1,75,29250000
1,69,2.0,1.0,1,6,97,1.0,1,1,0.0,1.0,2.0,3,0,0,61,1.0,1.0,0.0,0.0,1.0,67.22763507528786,0,0,0
14,83,1.0,0.0,1,6,82,1.0,1,0,1.0,1.0,2.0,2,0,0,65,1.0,1.0,0.0,0.0,1.0,68.7333923826395,0,0,0
18,75,0.0,2.0,1,8,95,1.0,1,1,0.0,0.0,1.0,2,0,0,66,1.0,0.0,0.0,0.0,1.0,69.61913197519928,0,0,0
13,78,1.0,2.0,1,8,88,2.0,1,0,2.0,0.0,1.0,3,0,1,66,1.0,0.0,0.0,0.0,1.0,67.93622674933569,0,0,0
30,81,1.0,0.0,1,5,67,1.0,1,1,2.0,2.0,0.0,1,0,1,69,1.0,1.0,0.0,0.0,1.0,73.16209034543843,1,75,29250000
11,68,1.0,1.0,0,6,80,1.0,1,2,1.0,1.0,2.0,3,0,0,63,1.0,0.0,0.0,1.0,0.0,63.684676705048716,0,0,0
17,66,0.0,2.0,0,6,61,1.0,1,1,2.0,1.0,2.0,6,0,1,65,1.0,0.0,1.0,0.0,1.0,58.19309123117803,0,0,0
21,95,0.0,0.0,0,10,84,0.0,1,0,2.0,1.0,1.0,4,1,1,67,1.0,1.0,0.0,0.0,1.0,61.73604960141718,0,0,0
29,77,2.0,2.0,1,7,52,1.0,1,2,2.0,1.0,0.0,3,1,0,69,1.0,1.0,0.0,0.0,1.0,76.43932683790965,1,80,31200000
11,76,0.0,1.0,1,5,92,1.0,1,4,1.0,0.0,0.0,2,0,1,65,1.0,0.0,1.0,0.0,1.0,61.736049601417186,0,0,0
27,61,1.0,1.0,0,6,79,1.0,1,1,0.0,1.0,2.0,3,0,1,65,1.0,1.0,0.0,1.0,0.0,75.022143489814,1,80,31200000
20,80,2.0,0.0,1,6,53,1.0,1,0,0.0,1.0,1.0,2,0,1,65,1.0,0.0,0.0,1.0,0.0,79.71656333038086,1,80,31200000
14,82,1.0,2.0,1,8,94,0.0,1,2,0.0,2.0,0.0,5,0,0,67,1.0,0.0,0.0,0.0,0.0,69.61913197519928,0,0,0
23,82,0.0,1.0,1,8,94,1.0,1,1,1.0,1.0,0.0,2,1,1,66,1.0,1.0,0.0,0.0,1.0,68.64481842338353,0,0,0
21,88,1.0,2.0,0,7,93,1.0,1,4,0.0,1.0,2.0,3,0,0,72,1.0,1.0,0.0,0.0,1.0,80.86802480070858,1,85,33150000
16,67,1.0,2.0,0,7,89,2.0,1,3,0.0,1.0,2.0,3,0,1,66,1.0,0.0,0.0,0.0,1.0,76.17360496014172,1,80,31200000
20,70,1.0,1.0,1,7,84,0.0,0,2,1.0,2.0,1.0,4,0,1,65,0.0,0.0,0.0,0.0,0.0,64.65899025686448,0,0,0
18,92,2.0,1.0,1,7,70,1.0,1,1,0.0,1.0,1.0,3,0,1,69,1.0,1.0,0.0,1.0,0.0,83.08237378210805,1,85,33150000
21,98,1.0,0.0,0,4,57,1.0,1,2,2.0,0.0,1.0,2,0,0,68,1.0,1.0,0.0,0.0,1.0,71.6563330380868,1,75,29250000
24,65,1.0,0.0,0,7,64,0.0,1,1,2.0,1.0,1.0,1,0,1,64,1.0,0.0,1.0,0.0,1.0,60.584588131089454,0,0,0
30,80,0.0,2.0,0,6,67,1.0,1,3,1.0,1.0,0.0,4,0,0,69,1.0,0.0,0.0,1.0,0.0,72.98494242692648,1,75,29250000
13,69,1.0,0.0,1,5,68,0.0,1,0,2.0,1.0,2.0,1,1,0,59,1.0,1.0,0.0,1.0,0.0,53.764393268379095,0,0,0
33,62,2.0,1.0,1,10,78,1.0,1,0,1.0,1.0,2.0,3,0,0,68,0.0,1.0,0.0,1.0,0.0,79.45084145261292,1,80,31200000
8,73,1.0,1.0,0,7,60,1.0,0,0,2.0,1.0,1.0,3,0,0,60,0.0,1.0,0.0,0.0,1.0,57.21877767936226,0,0,0
19,66,1.0,2.0,0,7,59,1.0,1,1,2.0,1.0,0.0,3,0,1,62,1.0,1.0,0.0,0.0,0.0,61.91319751992914,0,0,0
24,88,0.0,1.0,1,6,86,0.0,1,0,0.0,0.0,0.0,3,0,1,67,1.0,0.0,0.0,0.0,1.0,70.68201948627103,1,75,29250000
22,81,0.0,2.0,1,8,50,2.0,1,4,1.0,1.0,2.0,5,0,0,68,0.0,1.0,0.0,0.0,0.0,73.51638618246236,1,75,29250000
16,66,1.0,2.0,1,5,57,2.0,1,3,1.0,1.0,2.0,3,0,0,64,1.0,1.0,0.0,1.0,0.0,70.50487156775908,1,75,29250000
19,60,1.0,2.0,1,7,72,2.0,1,3,0.0,2.0,2.0,3,0,0,65,1.0,1.0,0.0,1.0,0.0,75.73073516386182,1,80,31200000
17,92,0.0,0.0,1,6,57,1.0,1,2,1.0,1.0,2.0,2,1,0,65,0.0,1.0,0.0,1.0,0.0,67.22763507528786,0,0,0
16,67,2.0,1.0,0,8,98,1.0,1,0,0.0,0.0,1.0,3,0,0,63,1.0,1.0,0.0,0.0,1.0,74.57927369353409,1,75,29250000
25,84,1.0,0.0,1,6,84,0.0,1,2,1.0,2.0,2.0,3,0,1,70,1.0,1.0,0.0,0.0,1.0,72.01062887511071,1,75,29250000
22,73,0.0,1.0,1,9,72,0.0,1,3,1.0,1.0,2.0,3,0,0,66,1.0,1.0,0.0,0.0,1.0,62.17891939769707,0,0,0
16,83,1.0,2.0,1,7,56,0.0,1,4,2.0,1.0,2.0,3,0,0,68,1.0,1.0,0.0,0.0,1.0,62.35606731620904,0,0,0
25,73,0.0,0.0,0,8,69,1.0,1,3,1.0,1.0,2.0,3,0,0,66,0.0,1.0,0.0,0.0,1.0,67.93622674933569,0,0,0
22,63,0.0,0.0,0,8,83,1.0,1,3,1.0,1.0,0.0,1,0,1,63,0.0,0.0,0.0,0.0,1.0,63.24180690876883,0,0,0
25,69,2.0,1.0,1,9,98,1.0,1,1,0.0,1.0,0.0,3,1,0,66,1.0,0.0,0.0,1.0,0.0,80.51372896368468,1,85,33150000
24,68,1.0,1.0,1,6,74,1.0,1,1,1.0,1.0,1.0,3,0,0,65,1.0,1.0,0.0,0.0,1.0,70.50487156775908,1,75,29250000
15,77,1.0,1.0,1,8,85,2.0,1,1,0.0,1.0,2.0,2,0,1,66,1.0,0.0,1.0,1.0,0.0,77.5022143489814,1,80,31200000
17,86,2.0,0.0,1,4,60,2.0,1,2,2.0,0.0,2.0,3,1,0,67,0.0,0.0,0.0,1.0,0.0,76.08503100088572,1,80,31200000
24,71,1.0,1.0,1,7,81,1.0,1,0,0.0,1.0,2.0,3,0,1,66,0.0,1.0,0.0,0.0,1.0,75.99645704162977,1,80,31200000
24,60,0.0,1.0,0,6,62,2.0,1,4,0.0,2.0,0.0,3,0,0,63,1.0,1.0,0.0,0.0,1.0,72.4534986713906,1,75,29250000
20,81,1.0,1.0,1,5,60,0.0,1,3,1.0,1.0,2.0,4,1,1,66,1.0,1.0,0.0,0.0,1.0,67.13906111603188,0,0,0
21,84,1.0,1.0,0,6,75,0.0,0,1,2.0,1.0,2.0,3,0,1,67,1.0,0.0,0.0,1.0,0.0,64.21612046058458,0,0,0
28,99,1.0,1.0,1,6,61,1.0,0,1,0.0,1.0,2.0,3,0,1,71,1.0,1.0,0.0,0.0,1.0,85.3852967227635,1,90,35100000
16,84,1.0,2.0,1,7,86,1.0,1,1,0.0,1.0,1.0,2,0,0,67,0.0,1.0,0.0,0.0,1.0,75.28786536758193,1,80,31200000
23,79,1.0,2.0,1,6,97,1.0,1,1,2.0,0.0,1.0,4,0,1,69,1.0,1.0,0.0,1.0,0.0,69.70770593445526,0,0,0
19,83,1.0,1.0,1,7,70,1.0,1,2,0.0,1.0,0.0,4,1,0,67,1.0,0.0,1.0,0.0,1.0,76.43932683790965,1,80,31200000
19,97,2.0,1.0,1,6,66,2.0,1,2,1.0,1.0,2.0,2,0,0,72,0.0,0.0,0.0,1.0,0.0,86.00531443755534,1,90,35100000
27,93,2.0,0.0,0,6,59,2.0,1,2,0.0,1.0,0.0,4,0,0,70,0.0,1.0,0.0,0.0,1.0,92.20549158547387,1,95,37050000
25,73,1.0,2.0,1,7,70,0.0,1,0,0.0,1.0,1.0,4,0,1,67,0.0,0.0,1.0,1.0,0.0,72.8963684676705,1,75,29250000
25,69,0.0,2.0,1,7,78,1.0,1,0,0.0,2.0,0.0,3,0,0,64,1.0,1.0,0.0,0.0,0.0,70.59344552701505,1,75,29250000
28,71,1.0,1.0,0,8,69,2.0,1,1,1.0,2.0,1.0,1,0,0,67,0.0,0.0,0.0,1.0,0.0,78.29937998228522,1,80,31200000
20,80,0.0,2.0,0,8,81,1.0,1,3,1.0,1.0,0.0,4,0,1,69,0.0,0.0,1.0,0.0,1.0,68.55624446412754,0,0,0
24,90,0.0,0.0,0,7,83,1.0,1,0,0.0,1.0,2.0,3,0,1,68,0.0,0.0,0.0,0.0,1.0,75.99645704162975,1,80,31200000
18,80,1.0,1.0,0,8,55,0.0,1,2,0.0,0.0,1.0,3,0,1,63,1.0,1.0,0.0,1.0,0.0,68.91054030115146,0,0,0
22,63,1.0,2.0,1,7,85,1.0,1,4,2.0,2.0,0.0,3,0,0,68,1.0,0.0,0.0,0.0,1.0,65.89902568644818,0,0,0
19,89,2.0,1.0,1,7,95,1.0,1,0,1.0,1.0,2.0,3,0,1,70,1.0,1.0,0.0,0.0,1.0,79.09654561558901,1,80,31200000
21,92,1.0,0.0,1,8,51,0.0,1,0,1.0,1.0,1.0,2,0,1,66,1.0,0.0,0.0,1.0,0.0,69.53055801594331,0,0,0
24,72,2.0,2.0,0,6,78,2.0,1,0,0.0,2.0,0.0,6,0,0,68,1.0,1.0,0.0,0.0,1.0,86.09388839681132,1,90,35100000
15,87,2.0,0.0,1,4,80,2.0,1,0,0.0,1.0,2.0,3,0,1,67,0.0,0.0,0.0,0.0,1.0,84.23383525243577,1,85,33150000
33,77,0.0,2.0,1,5,85,1.0,1,0,0.0,1.0,1.0,5,0,0,69,0.0,1.0,0.0,0.0,0.0,78.21080602302922,1,80,31200000
14,96,1.0,0.0,1,9,69,2.0,1,0,1.0,1.0,0.0,3,1,0,66,0.0,0.0,0.0,0.0,1.0,75.99645704162977,1,80,31200000
13,94,1.0,1.0,1,7,91,0.0,1,3,0.0,1.0,1.0,3,0,1,68,1.0,1.0,0.0,0.0,1.0,71.83348095659875,1,75,29250000
27,81,1.0,1.0,1,7,77,1.0,1,2,1.0,0.0,1.0,2,1,0,69,1.0,0.0,1.0,1.0,0.0,76.26217891939768,1,80,31200000
25,88,1.0,1.0,1,7,70,0.0,1,1,1.0,1.0,2.0,3,0,1,70,0.0,0.0,1.0,1.0,0.0,72.71922054915854,1,75,29250000
24,95,1.0,2.0,1,8,86,2.0,1,1,1.0,2.0,1.0,3,0,1,74,0.0,0.0,0.0,0.0,1.0,84.49955713020371,1,85,33150000
24,80,1.0,2.0,1,7,96,2.0,1,0,0.0,2.0,2.0,0,0,0,70,1.0,0.0,0.0,1.0,0.0,84.1452612931798,1,85,33150000
20,73,1.0,1.0,1,7,91,0.0,1,1,1.0,2.0,1.0,2,0,1,66,1.0,0.0,1.0,1.0,0.0,65.72187776793622,0,0,0
15,90,2.0,1.0,1,8,97,1.0,1,1,0.0,2.0,0.0,3,0,0,69,0.0,0.0,0.0,0.0,1.0,81.39946855624447,1,85,33150000
20,69,1.0,2.0,0,6,63,0.0,1,0,0.0,1.0,0.0,3,0,1,64,1.0,0.0,1.0,0.0,1.0,68.3790965456156,0,0,0
16,76,0.0,2.0,1,8,56,1.0,0,1,0.0,1.0,2.0,1,0,1,62,1.0,1.0,0.0,0.0,1.0,66.78476527900797,0,0,0
26,95,0.0,2.0,0,7,77,1.0,1,0,1.0,1.0,1.0,3,0,0,70,1.0,1.0,0.0,1.0,0.0,74.40212577502214,1,75,29250000
